"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
26,"noLansing",4,2256,1.5,0.819999992847443
26,"Lansing",4,2373,1.5,1.29999995231628
27,"noLansing",4,2298,1.5,0.819999992847443
27,"Lansing",4,2314,1.5,1.29999995231628
28,"noLansing",4,2200,1.5,0.819999992847443
28,"Lansing",4,2279,1.5,1.29999995231628
29,"noLansing",4,2202,1.5,0.819999992847443
29,"Lansing",4,2251,1.5,1.29999995231628
30,"noLansing",4,2202,1.5,0.819999992847443
30,"Lansing",4,2251,1.5,1.29999995231628
0,"noLansing",5,500,1.5,0.819999992847443
0,"Lansing",5,500,1.5,1.29999995231628
1,"noLansing",5,1033,1.5,0.819999992847443
1,"Lansing",5,1234,1.5,1.29999995231628
2,"noLansing",5,1391,1.5,0.819999992847443
2,"Lansing",5,1980,1.5,1.29999995231628
3,"noLansing",5,1521,1.5,0.819999992847443
3,"Lansing",5,2441,1.5,1.29999995231628
4,"noLansing",5,1738,1.5,0.819999992847443
4,"Lansing",5,2623,1.5,1.29999995231628
5,"noLansing",5,1758,1.5,0.819999992847443
5,"Lansing",5,2748,1.5,1.29999995231628
6,"noLansing",5,1834,1.5,0.819999992847443
6,"Lansing",5,2731,1.5,1.29999995231628
7,"noLansing",5,1982,1.5,0.819999992847443
7,"Lansing",5,2809,1.5,1.29999995231628
8,"noLansing",5,1950,1.5,0.819999992847443
8,"Lansing",5,2836,1.5,1.29999995231628
9,"noLansing",5,1932,1.5,0.819999992847443
9,"Lansing",5,2762,1.5,1.29999995231628
10,"noLansing",5,1956,1.5,0.819999992847443
10,"Lansing",5,2707,1.5,1.29999995231628
11,"noLansing",5,1870,1.5,0.819999992847443
11,"Lansing",5,2748,1.5,1.29999995231628
12,"noLansing",5,1929,1.5,0.819999992847443
12,"Lansing",5,2699,1.5,1.29999995231628
13,"noLansing",5,2072,1.5,0.819999992847443
13,"Lansing",5,2644,1.5,1.29999995231628
14,"noLansing",5,2073,1.5,0.819999992847443
14,"Lansing",5,2583,1.5,1.29999995231628
