"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
56,"noLansing",1,41,2.21959316100595,1.34513224611129
56,"Lansing",1,846,2.15081640480995,2.13245900372304
57,"noLansing",1,25,2.21742531548795,1.39167159434688
57,"Lansing",1,868,2.16873421667038,2.1539741023823
58,"noLansing",1,17,2.25742222761234,1.38295351007646
58,"Lansing",1,820,2.17304864488037,2.15355400870559
59,"noLansing",1,7,2.21389153852548,1.39936928500666
59,"Lansing",1,858,2.18259820613105,2.14526100486495
60,"noLansing",1,3,2.21701574549707,1.25311438262958
60,"Lansing",1,879,2.21188153012358,2.1582440219586
61,"noLansing",1,1,2.25840571320941,1.11733169513468
61,"Lansing",1,897,2.20881949194228,2.19047436869422
62,"noLansing",1,0,NA,NA
62,"Lansing",1,944,2.21441502805759,2.18401460032511
63,"noLansing",1,0,NA,NA
63,"Lansing",1,876,2.22979333855317,2.20074241510702
64,"noLansing",1,0,NA,NA
64,"Lansing",1,883,2.23691648751267,2.20978324315682
65,"noLansing",1,0,NA,NA
65,"Lansing",1,924,2.26361590141351,2.1610264318952
66,"noLansing",1,0,NA,NA
66,"Lansing",1,871,2.26897379060418,2.23682528507872
67,"noLansing",1,0,NA,NA
67,"Lansing",1,933,2.27517086538947,2.25623229692645
68,"noLansing",1,0,NA,NA
68,"Lansing",1,941,2.27376553748006,2.27487604915919
69,"noLansing",1,0,NA,NA
69,"Lansing",1,882,2.28050196837792,2.26772313937695
70,"noLansing",1,0,NA,NA
70,"Lansing",1,935,2.31645958056051,2.26231477264127
71,"noLansing",1,0,NA,NA
71,"Lansing",1,939,2.33776981908527,2.25214707175309
72,"noLansing",1,0,NA,NA
72,"Lansing",1,942,2.37212020666352,2.25413423361207
73,"noLansing",1,0,NA,NA
73,"Lansing",1,953,2.39029090300543,2.28121751574839
74,"noLansing",1,0,NA,NA
74,"Lansing",1,930,2.36763787495237,2.34370907361844
75,"noLansing",1,0,NA,NA
75,"Lansing",1,904,2.39076021587239,2.38096644397301
76,"noLansing",1,0,NA,NA
76,"Lansing",1,934,2.42113673949196,2.36652486249812
77,"noLansing",1,0,NA,NA
77,"Lansing",1,908,2.44759270257106,2.39105259643651
78,"noLansing",1,0,NA,NA
78,"Lansing",1,894,2.46176403299345,2.38431143415217
79,"noLansing",1,0,NA,NA
79,"Lansing",1,910,2.47869760221857,2.42032399140773
80,"noLansing",1,0,NA,NA
80,"Lansing",1,899,2.49355260021519,2.42995058999084
81,"noLansing",1,0,NA,NA
81,"Lansing",1,882,2.51926516963597,2.45009659900078
82,"noLansing",1,0,NA,NA
82,"Lansing",1,903,2.5711239498654,2.4417116558545
83,"noLansing",1,0,NA,NA
83,"Lansing",1,921,2.60885995036443,2.46135638731452
84,"noLansing",1,0,NA,NA
84,"Lansing",1,988,2.62386015187555,2.46628811308179
85,"noLansing",1,0,NA,NA
85,"Lansing",1,991,2.63141090920797,2.48165512799467
86,"noLansing",1,0,NA,NA
86,"Lansing",1,937,2.625058074574,2.50558181101986
87,"noLansing",1,0,NA,NA
87,"Lansing",1,955,2.62566228720002,2.5358296725832
88,"noLansing",1,0,NA,NA
88,"Lansing",1,971,2.64848519391244,2.53232354498147
89,"noLansing",1,0,NA,NA
89,"Lansing",1,955,2.66921440647349,2.58465787342782
90,"noLansing",1,0,NA,NA
90,"Lansing",1,1004,2.66249390583534,2.58595581317114
91,"noLansing",1,0,NA,NA
91,"Lansing",1,995,2.66974122172076,2.58483641502094
92,"noLansing",1,0,NA,NA
92,"Lansing",1,965,2.67335308667076,2.60867347818213
93,"noLansing",1,0,NA,NA
93,"Lansing",1,941,2.67597104402057,2.61283021207084
94,"noLansing",1,0,NA,NA
94,"Lansing",1,967,2.69701192454126,2.60640666282092
95,"noLansing",1,0,NA,NA
95,"Lansing",1,1031,2.69430436341346,2.61459047272424
96,"noLansing",1,0,NA,NA
96,"Lansing",1,989,2.69791265056897,2.62800631315452
97,"noLansing",1,0,NA,NA
97,"Lansing",1,987,2.69211700899969,2.62273177450681
